hospital,frequency,month,procedure,satis,proc
40,Very high,7,Old,4.3971033,0
40,High,6,Old,6.8258748,0
40,Very high,6,Old,4.7443233,0
40,High,7,Old,7.1687722,0
40,Low,1,Old,4.7563815,0
40,Very high,3,Old,3.9769235,0
40,Low,1,Old,3.9243426,0
40,High,6,Old,4.1121831,0
40,High,7,Old,5.1929278,0
40,Very high,2,Old,3.6119292,0
40,Very high,1,Old,5.2812166,0
40,Medium,1,Old,3.7549751,0
40,High,4,Old,3.9681706,0
40,High,1,Old,3.1860673,0
40,Low,5,Old,1.9635864,0
40,High,1,Old,7.0331683,0
40,Medium,1,Old,3.9579933,0
40,High,4,Old,5.0213971,0
40,Medium,4,Old,4.835505,0
40,High,3,Old,6.4357214,0
40,Very high,3,Old,5.1490526,0
40,Medium,7,Old,4.7842488,0
40,Medium,2,Old,4.1876249,0
40,Medium,2,Old,5.2916842,0
40,High,1,Old,4.7498765,0
40,Medium,4,Old,3.4435282,0
40,Low,1,Old,5.0840611,0
40,Very high,5,Old,5.0641127,0
40,Medium,1,Old,4.0408359,0
40,Low,1,Old,3.6357164,0
40,Low,4,Old,2.9978487,0
40,Very high,1,Old,3.0657496,0
40,Low,1,Old,4.7965393,0
40,Very high,4,Old,4.2067003,0
40,High,1,Old,4.335125,0
40,Very high,1,Old,5.6330066,0
40,Very high,1,Old,3.5479136,0
40,Low,1,Old,2.3658714,0
40,High,4,Old,4.1818414,0
40,Low,1,Old,3.9221358,0
40,High,3,Old,3.1750398,0
40,Medium,4,Old,3.9315135,0
40,Low,7,Old,2.2594891,0
40,Medium,1,Old,3.6407561,0
40,Medium,5,Old,4.1843643,0
40,Medium,5,Old,4.7424326,0
40,Medium,7,Old,5.2356291,0
40,Medium,1,Old,5.059113,0
40,Medium,7,Old,4.6017852,0
40,High,7,Old,4.1640124,0
40,Low,3,Old,5.0399976,0
40,High,6,Old,4.0411811,0
40,Very high,7,Old,4.6818204,0
40,Low,7,Old,4.7854671,0
40,Very high,5,Old,4.1458135,0
40,Very high,7,Old,3.8044631,0
40,High,2,Old,4.4870968,0
41,Very high,7,Old,2.7503562,0
41,Low,7,Old,2.7561564,0
41,Low,7,Old,2.8106513,0
41,Very high,7,Old,3.6321111,0
41,High,7,Old,2.7756333,0
41,Low,7,Old,3.1324658,0
41,High,7,Old,3.4196467,0
41,High,7,Old,3.1244202,0
41,High,7,Old,2.369338,0
41,High,7,Old,2.8464768,0
41,Low,7,Old,2.5881488,0
41,High,7,Old,2.8400493,0
41,Very high,7,Old,3.4222584,0
41,High,7,Old,2.4547424,0
41,Low,7,Old,3.6587265,0
41,Medium,7,Old,3.7760785,0
41,High,7,Old,2.6398654,0
41,Low,7,Old,3.5928931,0
41,Very high,7,Old,3.6295087,0
41,Medium,7,Old,2.3315237,0
41,High,7,Old,2.9038429,0
41,Medium,7,Old,3.7805479,0
41,High,7,Old,3.5500529,0
41,Very high,7,Old,3.0568247,0
41,Very high,1,Old,2.9613609,0
41,Low,1,Old,3.4480026,0
41,Low,1,Old,3.2974687,0
41,Very high,1,Old,5.3767223,0
41,High,1,Old,2.9065599,0
41,Low,1,Old,2.2156749,0
41,High,1,Old,3.5526054,0
41,High,1,Old,3.6512315,0
41,High,1,Old,3.143415,0
41,High,1,Old,3.0999432,0
41,Low,1,Old,2.9376826,0
41,High,1,Old,2.8067889,0
41,Very high,1,Old,3.30931,0
41,High,1,Old,2.9777331,0
41,Low,1,Old,5.0316887,0
41,Medium,1,Old,2.973666,0
41,High,1,Old,2.9067106,0
41,Low,1,Old,3.8326638,0
41,Very high,1,Old,2.6635258,0
41,Medium,1,Old,2.4609916,0
41,High,1,Old,1.6796284,0
41,Medium,1,Old,3.5065222,0
41,High,1,Old,2.6391499,0
41,Very high,1,Old,2.6879108,0
41,Very high,1,Old,3.3263538,0
41,Low,1,Old,3.5834634,0
41,Low,1,Old,2.9478564,0
41,Very high,1,Old,3.0465913,0
41,High,1,Old,2.7052886,0
41,Low,1,Old,2.4281881,0
41,High,1,Old,3.1639984,0
41,High,1,Old,2.8400071,0
41,High,1,Old,3.048907,0
41,High,1,Old,2.5032029,0
41,Low,1,Old,2.2290831,0
41,High,1,Old,2.7394669,0
41,Very high,1,Old,2.9351547,0
41,High,1,Old,4.2462301,0
41,Low,1,Old,3.5026865,0
41,Medium,1,Old,3.2642035,0
41,High,1,Old,3.6097839,0
41,Low,1,Old,2.4769778,0
41,Very high,1,Old,2.1474011,0
41,Medium,1,Old,2.7810009,0
41,High,1,Old,2.1742418,0
41,Medium,1,Old,3.3258033,0
41,High,1,Old,3.0747824,0
41,Very high,1,Old,2.6756556,0
41,Very high,2,Old,1.7939811,0
41,Low,2,Old,3.0094895,0
41,Low,2,Old,2.8493004,0
41,Very high,2,Old,3.5615499,0
41,High,2,Old,3.290683,0
41,Low,2,Old,3.0963695,0
41,High,2,Old,3.0633507,0
41,High,2,Old,2.4873202,0
41,High,2,Old,2.5146627,0
41,High,2,Old,3.4885778,0
41,Low,2,Old,2.2837508,0
41,High,2,Old,2.1948292,0
41,Very high,2,Old,3.9736068,0
41,High,2,Old,3.6497295,0
41,Low,2,Old,3.4742455,0
41,Medium,2,Old,2.6725359,0
41,High,2,Old,2.7662377,0
41,Low,2,Old,2.6739829,0
41,Very high,2,Old,2.8679619,0
41,Medium,2,Old,1.1414945,0
41,High,2,Old,2.6711276,0
41,Medium,2,Old,3.4714234,0
41,High,2,Old,2.940448,0
41,Very high,2,Old,3.7116482,0
41,Very high,3,Old,2.7624464,0
41,Low,3,Old,3.2523587,0
41,Low,3,Old,3.3403063,0
41,Very high,3,Old,3.6860523,0
41,High,3,Old,2.9294317,0
41,Low,3,Old,2.8630207,0
41,High,3,Old,3.4990771,0
41,High,3,Old,3.9738176,0
41,High,3,Old,2.3743865,0
41,High,3,Old,3.3035562,0
41,Low,3,Old,3.0905008,0
41,High,3,Old,2.8285027,0
41,Very high,3,Old,2.9979928,0
41,High,3,Old,2.5788615,0
41,Low,3,Old,3.7223599,0
41,Medium,3,Old,2.8853471,0
41,High,3,Old,3.0101588,0
41,Low,3,Old,3.433037,0
41,Very high,3,Old,2.3157115,0
41,Medium,3,Old,2.2664392,0
41,High,3,Old,2.8841169,0
41,Medium,3,Old,3.9888544,0
41,High,3,Old,2.3879094,0
41,Very high,3,Old,2.4540992,0
41,Very high,4,Old,2.5497651,0
41,Low,4,Old,3.1576269,0
41,Low,4,Old,3.1506581,0
41,Very high,4,Old,2.6999772,0
41,High,4,Old,4.3695517,0
41,Low,4,Old,2.6107497,0
41,High,4,Old,2.5085549,0
41,High,4,Old,3.1755695,0
41,High,4,Old,3.220015,0
41,High,4,Old,3.5151327,0
41,Low,4,Old,3.3723109,0
41,High,4,Old,1.7466137,0
41,Very high,4,Old,3.1241477,0
41,High,4,Old,2.5158999,0
41,Low,4,Old,3.0121922,0
41,Medium,4,Old,3.5527484,0
41,High,4,Old,2.4753335,0
41,Low,4,Old,2.6503458,0
41,Very high,4,Old,4.1186342,0
41,Medium,4,Old,1.8124535,0
41,High,4,Old,2.0360761,0
41,Medium,4,Old,3.7712674,0
41,High,4,Old,3.5163546,0
41,Very high,4,Old,3.5042863,0
41,Very high,5,Old,2.4321885,0
41,Low,5,Old,3.4268389,0
41,Low,5,Old,2.3750439,0
41,Very high,5,Old,3.0743349,0
41,High,5,Old,3.4076622,0
41,Low,5,Old,1.9686329,0
41,High,5,Old,3.9434614,0
41,High,5,Old,2.4034674,0
41,High,5,Old,3.6424608,0
41,High,5,Old,3.6431496,0
41,Low,5,Old,2.7191546,0
41,High,5,Old,2.3802679,0
41,Very high,5,Old,3.0815647,0
41,High,5,Old,3.1357098,0
41,Low,5,Old,3.1478107,0
41,Medium,5,Old,2.2963603,0
41,High,5,Old,3.3596632,0
41,Low,5,Old,2.7748327,0
41,Very high,5,Old,2.9134083,0
41,Medium,5,Old,2.7105699,0
41,High,5,Old,2.7610092,0
41,Medium,5,Old,3.1110077,0
41,High,5,Old,3.9122474,0
41,Very high,5,Old,3.4263968,0
41,Very high,6,Old,3.3094907,0
41,Low,6,Old,2.8861105,0
41,Low,6,Old,2.4740262,0
41,Very high,6,Old,3.2625597,0
41,High,6,Old,3.900857,0
41,Low,6,Old,3.026881,0
41,High,6,Old,4.2891455,0
41,High,6,Old,2.7953985,0
41,High,6,Old,2.8808959,0
41,High,6,Old,3.761934,0
41,Low,6,Old,3.296448,0
41,High,6,Old,2.3403194,0
41,Very high,6,Old,3.5714457,0
41,High,6,Old,3.3081365,0
41,Low,6,Old,3.4100094,0
41,Medium,6,Old,2.7145748,0
41,High,6,Old,2.859437,0
41,Low,6,Old,2.9702494,0
41,Very high,6,Old,2.9937551,0
41,Medium,6,Old,1.8005105,0
41,High,6,Old,3.1486189,0
41,Medium,6,Old,3.1060705,0
41,High,6,Old,2.6131744,0
41,Very high,6,Old,1.7446429,0
42,Very high,5,Old,4.2182026,0
42,High,7,Old,5.2533255,0
42,Low,2,Old,3.6434247,0
42,Very high,6,Old,3.4490151,0
42,High,2,Old,4.4530377,0
42,Low,6,Old,3.7891521,0
42,High,2,Old,4.4329553,0
42,Low,1,Old,5.3704042,0
42,Very high,1,Old,2.9467487,0
42,Very high,6,Old,4.6969795,0
42,Very high,1,Old,3.8271368,0
42,Very high,6,Old,4.7565784,0
42,Medium,7,Old,4.6223035,0
42,High,1,Old,3.7603688,0
42,High,1,Old,2.8955207,0
42,Low,4,Old,2.8625433,0
42,Low,1,Old,2.5897584,0
42,Medium,1,Old,4.7993193,0
42,High,4,Old,2.5770047,0
42,Very high,1,Old,4.5022712,0
42,Very high,5,Old,4.9320588,0
42,High,2,Old,3.4646089,0
42,High,7,Old,4.8932152,0
42,Very high,7,Old,4.5587482,0
42,Very high,4,Old,4.2168007,0
42,Very high,1,Old,2.8578942,0
42,Very high,6,Old,3.5491755,0
42,Low,7,Old,3.3542063,0
42,Very high,5,Old,3.1764402,0
42,Very high,4,Old,2.8166807,0
42,Low,2,Old,3.2386661,0
42,Very high,2,Old,3.8318238,0
42,Low,6,Old,5.5056381,0
42,Low,6,Old,4.9974823,0
42,Very high,5,Old,5.3103433,0
42,Low,5,Old,3.6236513,0
42,Very high,4,Old,4.3891687,0
42,High,1,Old,2.5390494,0
42,Very high,6,Old,4.1682568,0
42,Low,7,Old,4.2606845,0
42,Very high,1,Old,3.9571967,0
42,Low,1,Old,5.3344927,0
42,Very high,4,Old,4.1230588,0
42,Low,2,Old,4.9232912,0
42,Low,1,Old,3.1432135,0
42,Medium,2,Old,4.8612309,0
42,High,6,Old,4.0698195,0
42,Very high,1,Old,3.4307942,0
42,Very high,7,Old,2.4716458,0
42,Very high,2,Old,3.7818148,0
42,Low,1,Old,4.1357651,0
42,Medium,1,Old,4.6892066,0
42,High,6,Old,4.6172061,0
42,Medium,4,Old,5.7472939,0
42,Low,4,Old,3.3330438,0
42,Very high,2,Old,4.8801241,0
42,Low,5,Old,5.3986039,0
42,Very high,2,Old,3.2277162,0
42,Very high,5,Old,2.9913795,0
42,Low,1,Old,4.0067558,0
42,Low,1,Old,3.6764221,0
42,Medium,2,Old,4.3736115,0
42,High,1,Old,5.1825876,0
42,Medium,6,Old,3.6765301,0
42,Very high,3,Old,4.2492304,0
42,Very high,1,Old,5.3540764,0
42,Low,2,Old,3.0465729,0
42,Very high,6,Old,3.7152429,0
42,High,5,Old,1.9973549,0
42,Very high,2,Old,4.316597,0
42,Low,7,Old,4.4875817,0
42,Very high,2,Old,2.8836489,0
42,Low,2,Old,5.4349389,0
42,Low,1,Old,4.377871,0
42,High,3,Old,4.7967501,0
42,Low,5,Old,3.3094471,0
42,High,7,Old,2.6876335,0
42,Low,5,Old,4.7280354,0
42,High,3,Old,4.6376758,0
42,Low,7,Old,3.4344842,0
42,Low,3,Old,4.551302,0
42,Very high,7,Old,4.8983369,0
42,High,6,Old,3.0661824,0
42,Medium,3,Old,4.5150065,0
42,Low,1,Old,4.1618443,0
42,Very high,4,Old,4.8340511,0
42,Low,4,Old,2.8987582,0
42,Medium,5,Old,5.5579767,0
42,Very high,1,Old,3.7807455,0
42,Low,3,Old,3.2893858,0
42,Very high,3,Old,3.5140243,0
42,High,5,Old,3.5327358,0
42,Low,7,Old,4.1841264,0
42,Very high,1,Old,4.2431755,0
42,Low,5,Old,3.7938352,0
42,Very high,1,Old,4.6283731,0
42,High,5,Old,5.4059758,0
42,Very high,7,Old,3.3279428,0
42,Medium,6,Old,4.966692,0
42,Medium,4,Old,4.716248,0
42,Low,6,Old,3.6452177,0
42,Low,4,Old,5.562355,0
42,Low,3,Old,3.6519806,0
42,Low,4,Old,3.9488397,0
42,Medium,7,Old,5.2383575,0
42,Medium,3,Old,3.9258082,0
42,Very high,4,Old,3.0749731,0
42,Medium,1,Old,4.721045,0
42,Very high,1,Old,2.573493,0
42,Very high,3,Old,3.0562949,0
42,High,4,Old,5.0563078,0
42,Very high,5,Old,2.619832,0
42,Very high,3,Old,4.9766226,0
42,High,4,Old,5.1354961,0
42,Low,1,Old,3.4932392,0
42,Low,3,Old,4.3017569,0
42,Very high,3,Old,3.1634729,0
42,Medium,1,Old,5.5556803,0
42,Very high,3,Old,3.5720966,0
42,High,1,Old,5.5267429,0
42,Very high,7,Old,4.2537465,0
42,High,1,Old,3.6954587,0
42,Very high,1,Old,3.61672,0
42,Low,6,Old,3.0727007,0
42,Low,3,Old,4.1929708,0
42,High,3,Old,3.1694179,0
42,Medium,5,Old,3.8452818,0
42,Very high,7,Old,3.3786423,0
43,High,3,Old,2.1544199,0
43,Very high,1,Old,2.0419059,0
43,Medium,3,Old,2.6161518,0
43,Low,3,Old,2.0409269,0
43,Very high,3,Old,3.375402,0
43,Low,3,Old,2.1332476,0
43,Low,1,Old,2.1809766,0
43,High,3,Old,1.7149473,0
43,Low,1,Old,1.925299,0
43,Very high,3,Old,2.0233157,0
43,Very high,3,Old,3.0920813,0
43,High,1,Old,2.1537898,0
43,Very high,3,Old,2.9124088,0
43,Very high,3,Old,2.0332019,0
43,Low,3,Old,2.3097584,0
43,Medium,3,Old,3.2779794,0
43,Medium,1,Old,3.1346188,0
43,Low,3,Old,3.4040098,0
43,High,3,Old,2.1112769,0
43,Low,3,Old,2.3984678,0
43,Medium,3,Old,2.5349958,0
43,Medium,3,Old,2.0615625,0
43,High,7,Old,1.8903288,0
43,Medium,3,Old,2.9832664,0
43,Low,2,Old,2.4372823,0
43,High,2,Old,1.3848902,0
43,Medium,1,Old,1.7083087,0
43,Medium,2,Old,2.7203398,0
43,Low,2,Old,2.0170693,0
43,Very high,2,Old,1.9464021,0
43,Low,2,Old,3.3401618,0
43,Low,7,Old,2.36394,0
43,High,2,Old,2.4771607,0
43,Very high,1,Old,2.7853842,0
43,Very high,1,Old,2.9472704,0
43,Very high,2,Old,2.9135733,0
43,Very high,2,Old,2.9814491,0
43,Very high,2,Old,3.4469471,0
43,Very high,2,Old,2.7314382,0
43,Very high,1,Old,1.9651926,0
43,Low,2,Old,3.0922322,0
43,Very high,7,Old,1.6467686,0
43,Medium,2,Old,3.233438,0
43,Very high,1,Old,1.7220769,0
43,Low,2,Old,1.1875306,0
43,High,2,Old,2.684262,0
43,Low,2,Old,1.7862233,0
43,Medium,2,Old,2.7362087,0
43,Medium,2,Old,2.9630134,0
43,Medium,2,Old,2.5036252,0
43,Low,1,Old,3.1675243,0
43,Low,7,Old,2.4072211,0
43,High,1,Old,2.1411498,0
43,Medium,1,Old,2.5500896,0
43,Low,1,Old,1.705884,0
43,Low,1,Old,2.4145017,0
43,Very high,1,Old,3.1384048,0
43,Low,1,Old,2.6426711,0
43,High,1,Old,2.0750504,0
43,Low,7,Old,2.4583571,0
43,Medium,1,Old,2.2991874,0
43,Very high,1,Old,2.2421987,0
43,Very high,1,Old,1.5337771,0
43,Medium,1,Old,2.3553109,0
43,Very high,1,Old,2.4432666,0
43,Very high,1,Old,2.7448134,0
43,Low,1,Old,1.9116039,0
43,Medium,5,Old,2.7179263,0
43,Medium,1,Old,1.3547341,0
43,High,5,Old,1.7118239,0
43,Low,5,Old,2.115808,0
43,Medium,6,Old,2.5456588,0
43,Medium,1,Old,2.4962347,0
43,Medium,6,Old,1.9741416,0
43,Low,7,Old,3.3656526,0
43,High,7,Old,2.424758,0
43,Medium,6,Old,2.4255743,0
43,Low,6,Old,2.6580963,0
43,High,6,Old,2.4578683,0
43,Low,6,Old,2.9795177,0
43,Low,7,Old,1.668407,0
43,Medium,6,Old,2.5557621,0
43,Medium,7,Old,2.2190666,0
43,Low,1,Old,3.3948045,0
43,Low,6,Old,2.1724272,0
43,High,1,Old,2.5765545,0
43,Very high,6,Old,2.3253422,0
43,Low,1,Old,2.1227946,0
43,Very high,6,Old,2.1655395,0
43,Very high,6,Old,1.882971,0
43,Very high,6,Old,2.4939163,0
43,High,6,Old,2.4488835,0
43,Medium,7,Old,1.7503644,0
43,Low,6,Old,2.2038379,0
43,Very high,6,Old,2.9277864,0
43,Low,6,Old,2.4972739,0
43,Medium,6,Old,2.30637,0
43,Medium,7,Old,1.9949504,0
43,Medium,1,Old,2.4443753,0
43,High,6,Old,2.2368026,0
43,Low,6,Old,2.7177658,0
43,Medium,7,Old,2.4684505,0
43,Low,5,Old,2.4118388,0
43,Very high,5,Old,1.2505883,0
43,Low,5,Old,2.1844077,0
43,High,5,Old,1.5765085,0
43,Medium,1,Old,1.773702,0
43,Very high,5,Old,2.8055491,0
43,Very high,5,Old,2.6097908,0
43,Very high,5,Old,3.1867502,0
43,Very high,5,Old,1.9843755,0
43,Low,5,Old,1.7377053,0
43,Medium,5,Old,1.4071703,0
43,Low,1,Old,1.4836907,0
43,Low,5,Old,2.5419424,0
43,High,5,Old,1.6215471,0
43,Low,5,Old,2.0505955,0
43,Medium,7,Old,2.5986958,0
43,Medium,5,Old,1.9715128,0
43,Medium,5,Old,2.4060562,0
43,Medium,5,Old,2.0167537,0
43,Low,7,Old,2.2560499,0
43,Low,4,Old,1.8139095,0
43,High,4,Old,2.5739293,0
43,Medium,4,Old,2.8671656,0
43,Low,4,Old,2.6871178,0
43,Very high,4,Old,2.7280874,0
43,Low,4,Old,2.4812903,0
43,High,1,Old,2.8421884,0
43,High,4,Old,2.2820673,0
43,Low,1,Old,2.4420812,0
43,High,1,Old,1.8548892,0
43,Very high,7,Old,2.1746409,0
43,Very high,4,Old,2.0675685,0
43,Very high,4,Old,3.2196505,0
43,Medium,1,Old,3.5648384,0
43,Very high,4,Old,3.2693474,0
43,Very high,4,Old,1.7360215,0
43,Low,4,Old,2.323652,0
43,Very high,7,Old,2.9743638,0
43,Medium,4,Old,2.8925357,0
43,Very high,7,Old,2.884882,0
43,Low,4,Old,2.6980536,0
43,High,4,Old,2.9480009,0
43,Low,4,Old,2.3647091,0
43,Medium,4,Old,2.9355342,0
43,Medium,4,Old,2.8952525,0
43,Low,1,Old,1.9538814,0
43,Medium,4,Old,2.305145,0
43,High,7,Old,2.7622881,0
43,Low,3,Old,2.03756,0
43,Very high,7,Old,2.6746094,0
44,Very high,5,Old,2.9437504,0
44,Low,3,Old,3.4600804,0
44,High,2,Old,3.3839321,0
44,Low,5,Old,4.0567207,0
44,Very high,1,Old,2.7993343,0
44,Medium,6,Old,2.8728375,0
44,Medium,3,Old,2.7062101,0
44,Very high,6,Old,2.9665351,0
44,Very high,6,Old,4.116519,0
44,High,2,Old,2.948,0
44,High,3,Old,4.0516605,0
44,Very high,3,Old,3.9798291,0
44,Very high,1,Old,4.4188585,0
44,High,5,Old,3.4883139,0
44,Very high,6,Old,2.4793158,0
44,Very high,3,Old,3.6236122,0
44,Very high,7,Old,3.4767725,0
44,Very high,7,Old,3.3689415,0
44,Very high,3,Old,3.9203563,0
44,Very high,6,Old,3.7997956,0
44,Medium,1,Old,3.4619038,0
44,Very high,3,Old,3.6892653,0
44,High,3,Old,3.0670121,0
44,High,5,Old,1.8329188,0
44,High,6,Old,2.5992858,0
44,Medium,7,Old,2.1641526,0
44,Very high,4,Old,3.0433717,0
44,Very high,5,Old,2.9036996,0
44,Low,1,Old,3.7501533,0
44,High,7,Old,3.1691287,0
44,High,3,Old,2.5138106,0
44,Very high,1,Old,3.3178852,0
44,Low,7,Old,3.6106822,0
44,High,5,Old,3.0745649,0
44,Medium,1,Old,2.7412894,0
44,Very high,6,Old,2.5809348,0
44,Low,5,Old,3.5496752,0
44,Very high,5,Old,2.1609082,0
44,Very high,4,Old,3.3934731,0
44,High,4,Old,3.3502922,0
44,Very high,5,Old,3.378933,0
44,Low,4,Old,3.1587036,0
44,High,7,Old,2.9147089,0
44,Low,3,Old,3.122452,0
44,High,5,Old,3.2271302,0
44,Medium,5,Old,2.7895319,0
44,High,1,Old,3.7082582,0
44,Very high,5,Old,3.2305224,0
44,High,2,Old,2.88762,0
44,Low,6,Old,3.1946948,0
44,Low,1,Old,3.3902326,0
44,Very high,2,Old,2.9374316,0
44,High,6,Old,3.2880197,0
44,High,7,Old,2.7630861,0
44,Very high,7,Old,3.1576815,0
44,Medium,4,Old,2.3784335,0
44,Very high,7,Old,2.8282409,0
44,Very high,4,Old,3.681005,0
44,Low,2,Old,3.8465855,0
44,Very high,7,Old,2.6354535,0
44,Low,1,Old,3.0273011,0
44,High,3,Old,3.1695263,0
44,High,1,Old,2.2971439,0
44,Low,1,Old,3.6354709,0
44,High,1,Old,3.3905776,0
44,High,6,Old,2.785567,0
44,Very high,1,Old,3.4420803,0
44,Low,6,Old,3.2441719,0
44,High,4,Old,3.5945566,0
44,Very high,2,Old,2.9203587,0
44,Low,7,Old,2.2874384,0
44,Very high,2,Old,2.7939017,0
44,High,7,Old,3.6154578,0
44,Very high,1,Old,2.9640105,0
44,Low,2,Old,3.9371469,0
44,High,1,Old,3.9986577,0
44,Medium,2,Old,2.4276016,0
44,Very high,2,Old,2.5528669,0
44,Very high,2,Old,3.8577034,0
44,Very high,3,Old,3.1818492,0
44,Very high,2,Old,3.2720873,0
44,Very high,7,Old,2.6167305,0
44,High,4,Old,3.4118378,0
44,High,1,Old,3.8428819,0
44,High,6,Old,4.1766181,0
44,High,4,Old,4.0633893,0
44,Very high,1,Old,3.2873788,0
44,Very high,1,Old,2.5337296,0
44,Very high,6,Old,3.9082403,0
44,High,1,Old,3.4945359,0
44,High,2,Old,3.4360104,0
44,Very high,1,Old,3.0282407,0
44,High,1,Old,2.8577096,0
44,Very high,3,Old,2.8852372,0
44,High,1,Old,1.8749493,0
44,Very high,4,Old,3.5826449,0
44,Very high,5,Old,4.0895495,0
44,Very high,1,Old,2.5473182,0
44,Very high,1,Old,3.1165135,0
44,Very high,4,Old,3.9471028,0
44,Very high,4,Old,2.6753786,0
44,Very high,1,Old,3.0818932,0
44,Low,4,Old,3.4970067,0
44,Very high,1,Old,3.5266128,0
45,High,1,Old,2.1021574,0
45,High,4,Old,3.3384907,0
45,Very high,1,Old,3.3084502,0
45,Low,1,Old,3.1297472,0
45,Low,1,Old,2.5936861,0
45,Very high,4,Old,1.5399629,0
45,Very high,4,Old,2.70049,0
45,Low,1,Old,3.0656455,0
45,Low,4,Old,2.2990634,0
45,Low,7,Old,1.9124523,0
45,Medium,1,Old,2.1829476,0
45,Low,1,Old,2.5285125,0
45,Medium,7,Old,3.4974327,0
45,Medium,4,Old,3.6798868,0
45,Low,7,Old,2.8926072,0
45,Medium,4,Old,2.8581941,0
45,Low,1,Old,3.0709653,0
45,Low,7,Old,3.5689328,0
45,Very high,4,Old,2.6682866,0
45,Very high,6,Old,3.606303,0
45,Low,4,Old,3.1110945,0
45,Very high,1,Old,3.2339165,0
45,Very high,1,Old,2.4549813,0
45,Low,1,Old,3.3466611,0
45,Very high,1,Old,2.568135,0
45,High,1,Old,2.108403,0
45,Medium,1,Old,2.9845817,0
45,Medium,7,Old,3.2477014,0
45,Low,1,Old,3.2136338,0
45,Low,5,Old,2.6058958,0
45,Low,5,Old,3.2165098,0
45,Very high,6,Old,3.2082274,0
45,Medium,5,Old,3.501678,0
45,High,7,Old,3.6028972,0
45,High,5,Old,3.3134463,0
45,Very high,5,Old,2.4065683,0
45,Very high,5,Old,3.5195899,0
45,Low,5,Old,2.7408795,0
45,Medium,5,Old,2.9890642,0
45,Medium,5,Old,2.89678,0
45,Very high,5,Old,3.652946,0
45,Low,5,Old,3.1178849,0
45,Low,5,Old,4.2393026,0
45,Low,6,Old,3.1382782,0
45,Medium,7,Old,3.3117914,0
45,Medium,1,Old,2.0228791,0
45,Medium,5,Old,2.0887184,0
45,High,5,Old,2.9773989,0
45,High,7,Old,3.2971597,0
45,Very high,5,Old,2.467741,0
45,Very high,5,Old,2.4099991,0
45,Low,7,Old,3.3439648,0
45,Medium,6,Old,1.8122042,0
45,Medium,6,Old,3.8570549,0
45,Medium,6,Old,3.4648023,0
45,Low,6,Old,3.3564074,0
45,Medium,6,Old,3.2681639,0
45,High,6,Old,3.4095008,0
45,Very high,6,Old,2.5132325,0
45,Medium,1,Old,2.6757627,0
45,Very high,6,Old,2.4686046,0
45,Very high,6,Old,2.3285737,0
45,Medium,1,Old,3.3088808,0
45,Medium,5,Old,2.8898256,0
45,High,5,Old,3.9240336,0
45,Very high,1,Old,3.2119541,0
45,Low,1,Old,2.9497194,0
45,Low,5,Old,3.230535,0
45,Medium,6,Old,2.8882222,0
45,High,6,Old,2.2087085,0
45,Low,6,Old,3.7613313,0
45,Low,6,Old,3.6822896,0
45,Medium,1,Old,2.449296,0
45,Very high,6,Old,3.6578374,0
45,Medium,7,Old,2.0710578,0
45,Very high,5,Old,3.4613569,0
45,Low,1,Old,3.1610343,0
45,Low,6,Old,3.3628035,0
45,High,1,Old,3.2536933,0
45,Low,6,Old,3.1893582,0
45,Low,5,Old,3.1889622,0
45,High,1,Old,3.1730168,0
45,Medium,6,Old,2.7180741,0
45,Low,5,Old,2.9519806,0
45,Low,6,Old,3.5208924,0
45,Medium,5,Old,1.7381251,0
45,Low,3,Old,2.2989132,0
45,Medium,3,Old,2.6307406,0
45,Low,3,Old,3.5208416,0
45,Low,3,Old,3.6354506,0
45,Very high,3,Old,2.6578469,0
45,Medium,3,Old,2.6327555,0
45,Medium,3,Old,2.1881628,0
45,Low,3,Old,2.3477819,0
45,Low,3,Old,3.2312474,0
45,Very high,1,Old,2.1760159,0
45,Low,3,Old,2.2518277,0
45,High,3,Old,2.8942728,0
45,Very high,7,Old,3.6492729,0
45,Low,7,Old,2.2466552,0
45,Very high,3,Old,3.4939671,0
45,Very high,3,Old,2.5970569,0
45,Low,3,Old,3.8376911,0
45,Low,7,Old,2.2215993,0
45,Medium,4,Old,2.3971071,0
45,Very high,1,Old,2.1082835,0
45,Low,1,Old,3.1906846,0
45,Very high,3,Old,4.1179442,0
45,Low,3,Old,3.6391969,0
45,Low,4,Old,3.8646138,0
45,High,3,Old,3.309936,0
45,Medium,3,Old,3.2530148,0
45,Medium,4,Old,3.5953808,0
45,Medium,1,Old,3.0997171,0
45,Medium,1,Old,3.1827688,0
45,Very high,3,Old,2.9292333,0
45,Very high,3,Old,2.9064367,0
45,Medium,7,Old,2.5623233,0
45,High,4,Old,3.6014073,0
45,High,3,Old,4.3258576,0
45,Medium,3,Old,2.9234736,0
45,Low,1,Old,4.1565585,0
45,Very high,4,Old,2.5358696,0
45,Low,3,Old,2.8604834,0
45,Very high,4,Old,3.2166595,0
45,Low,1,Old,2.9326727,0
45,Very high,7,Old,3.2398064,0
45,Medium,3,Old,1.5842996,0
45,Low,1,Old,2.7236145,0
45,Very high,7,Old,2.7975795,0
45,Low,7,Old,2.9984956,0
45,Low,7,Old,2.5388234,0
45,Low,2,Old,3.2907567,0
45,Very high,2,Old,2.0849626,0
45,Medium,2,Old,2.7875867,0
45,Medium,2,Old,2.4716945,0
45,Low,2,Old,3.0960484,0
